t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,theta,phi,sign_label,sign_AB,sign_BC,sign_AC,J_tri_norm,J_tot_analytic
0.02,3.4641016151377544,3.4641016151377544,2.0,0.6477857680095452,0.9576026051688515,1.2897173524994194,0.34641016151377546,15.738991882626127,20.78460969082652,3.005441731448912,0.14459938272381373,1.1403393843268832e-06,0.0,5.1885735089861986e-06,4.4051196290695316e-07,0.02222643129291016,0.049599142897092774,0.02432883519615737,0.0203199558153457,0.5644619979352304,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.5507290193480021,1.0044285599110454,1.299161581668351,0.34641016151377546,16.089840413621474,20.784609690826525,3.058157715412979,0.14713568168483457,1.4727750290614764e-06,0.0,5.1885955226352224e-06,4.405139540919478e-07,0.02232268472337597,0.048996637091673026,0.024328611080178246,0.020267878254973285,0.5644619979352304,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.4480015325743182,1.0439871056271788,1.307434721160199,0.34641016151377546,16.39305597421853,20.78460969082652,3.114278147526071,0.14983577723379557,1.788807045355197e-06,0.0,5.188613785800761e-06,4.4051560565971926e-07,0.022403546085735884,0.04815035074189585,0.024315604158780875,0.020221341772771753,0.5644619979352304,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.3404676891380734,1.075581199486213,1.3142324132225547,0.34641016151377546,16.63946658564168,20.784609690826525,3.1726624484198678,0.15264479322025234,2.0721105448516333e-06,0.0,5.188628158988138e-06,4.405169055088365e-07,0.022467132858761684,0.047057882490842126,0.024295573772395704,0.020182205836000902,0.5644619979352304,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.2291578285983513,1.098614063150846,1.3192929279880483,0.34641016151377546,16.82137694128636,20.784609690826525,3.232119701486995,0.15550543164221747,2.3041482265555595e-06,0.0,5.188638523517317e-06,4.405178427591139e-07,0.022512114516968218,0.045723990150133245,0.024274660811344106,0.020152134034679154,0.5644619979352304,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.11524363047647027,1.1126270317957005,1.3224144561188416,0.34641016151377546,16.932956473720758,20.784609690826525,3.2914658878550407,0.15836072636513154,2.4645731797355917e-06,0.0,5.188644787999137e-06,4.4051840963899025e-07,0.02253766929009611,0.044170127258029816,0.02425838626086196,0.020132466799280633,0.5644619979352304,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,8.552098640446909e-17,1.1173309589542015,1.3234695040545827,0.34641016151377546,16.970562748477136,20.78460969082652,3.349583138186832,0.1611568938754333,2.528100629190696e-06,0.0,5.188646901049856e-06,4.405186002642836e-07,0.02254340949312427,0.04276326772203946,0.024250637525068227,0.02012410886139811,0.5644619979352304,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3507100782766968,0.0,1.0842427239514958,0.34641016151377546,16.97056274847714,20.784609690826525,2.6073527508403322,0.12544631771416478,-1.5387239327006514e-06,1.5387239327006514e-06,5.188115262344702e-06,4.4047051961371153e-07,0.02081654111472436,0.04085634620114769,0.023153033829333265,0.018950335760617245,0.6418723309244355,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.347102679898603,0.08929928841612583,1.085052997276343,0.34641016151377546,16.947992835745588,20.784609690826525,2.5697724450222137,0.1236382344074715,-1.5238104195262628e-06,1.5238104195262628e-06,5.188176360273493e-06,4.40476045526772e-07,0.02083282718272415,0.042056205736747045,0.02317836146875382,0.019034950380269415,0.6418723309244355,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3362567957690958,0.17838545697258437,1.0874724844802237,0.34641016151377546,16.880318372563515,20.78460969082652,2.5383065468292534,0.12212433067480494,-1.4801228781286514e-06,1.4801228781286514e-06,5.188235499157134e-06,4.404813938041485e-07,0.020875035343941722,0.04349664802715941,0.02324816790635298,0.019280997108249067,0.6418723309244355,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3181027165159342,0.26703115221614815,1.091466716148244,0.34641016151377546,16.767667068487114,20.784609690826528,2.5133604920144266,0.12092411305292496,-1.4070980824173586e-06,1.4070980824173586e-06,5.188292566231352e-06,4.404865545648562e-07,0.020941926983363876,0.04485292291465668,0.02335690153725305,0.019680031030827307,0.6418723309244355,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.2925288781889441,0.35498057948282674,1.096976703142626,0.34641016151377546,16.610325814572196,20.78460969082652,2.4953437602335478,0.12005728264095769,-1.3039119733399292e-06,1.3039119733399292e-06,5.188347446678827e-06,4.40491518260977e-07,0.021031529356086265,0.046104036985128605,0.02349620062267049,0.02021890810379599,0.6418723309244355,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.2593891051036,0.44193542367146654,1.1039167374628733,0.34641016151377546,16.40885540813907,20.784609690826525,2.484655897720581,0.11954306261604741,-1.1696364252531943e-06,1.1696364252531943e-06,5.1884000277832865e-06,4.4049627379028067e-07,0.02114121246750069,0.047237911969254205,0.023655910272279597,0.02088081636948346,0.6418723309244355,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.218513341959173,0.5275411553245514,1.1121715537210635,0.34641016151377546,16.164257843344625,20.78460969082652,2.4816653935828894,0.11939918191863835,-1.0034247433850816e-06,1.0034247433850816e-06,5.18845019098901e-06,4.405008098284924e-07,0.021267777904803643,0.04824242086807901,0.023825127740323724,0.021646318512170446,0.6418723309244355,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.169722368770354,0.6113742121556074,1.1215931315362904,0.34641016151377546,15.878201125450785,20.784609690826525,2.4866817549400904,0.11964053171696604,-8.047153799471388e-07,8.047153799471388e-07,5.188497803668731e-06,4.40505116050538e-07,0.021407551981978804,0.04910402908022715,0.02399311395042092,0.02228373058208442,0.6418723309244355,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1128469717552836,0.6929308524314554,1.131997549115594,0.34641016151377546,15.55330498768243,20.784609690826525,2.4999219455302586,0.12027755068374567,-5.734570488379228e-07,5.734570488379228e-07,5.188542718980917e-06,4.405091782455628e-07,0.021556482227145464,0.04980752658959813,0.024150010867550857,0.022260629987698594,0.6418723309244355,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0477518715512613,0.7716188357546229,1.1431624503846811,0.34641016151377546,15.193486095746202,20.78460969082652,2.5214733519863053,0.12131444321031348,-3.103690427082921e-07,3.103690427082921e-07,5.188584770583559e-06,4.4051298131453365e-07,0.02171024229578365,0.05033612361163195,0.02428738610353393,0.022235289399958235,0.6418723309244355,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.974364333067632,0.846753453898571,1.1548258460722594,0.34641016151377546,14.804351538579482,20.784609690826525,2.551256492053762,0.12274738520491835,-1.725757980687447e-08,1.725757980687447e-08,5.188623777037717e-06,4.405165090481944e-07,0.02186435349951229,0.050671793347138394,0.024398665280571004,0.02220823488571206,0.6418723309244355,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8927067552363231,0.9175597300601355,1.1666871006947006,0.34641016151377546,14.54287338592074,20.78460969082652,2.5889915906859473,0.12456291598435079,3.0259011537110473e-07,0.0,5.188659535524711e-06,4.4051974346093203e-07,0.02201433004230329,0.05079585551490237,0.024479510941823008,0.022180107722872985,0.6418723309244355,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8029316555093087,0.983182711335168,1.178411011792027,0.34641016151377546,15.036916992248901,20.784609690826528,2.634173707000357,0.12673674156907422,6.439174846179861e-07,0.0,5.188691831314548e-06,4.405226640136206e-07,0.022155849338988235,0.05068981194483257,0.02452817482973697,0.022151664402633817,0.6418723309244355,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.7053563840470032,1.042707549768118,1.189635800209755,0.34641016151377546,15.499591854706273,20.78460969082652,2.6860610954500905,0.1292331747098243,9.989190490847506e-07,0.0,5.188720441503251e-06,4.405252516104241e-07,0.022284938881787432,0.05033643361891403,0.024545797697374177,0.022123765830966553,0.6418723309244355,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.6004937896958222,1.0951903590149696,1.1999855357700822,0.34641016151377546,15.918011559850303,20.784609690826525,2.74368077895032,0.1320054030247808,1.3566151896429673e-06,0.0,5.18874514052424e-06,4.4052748526812735e-07,0.022398158775779643,0.04972107368046304,0.02453656581469551,0.022097352856326122,0.6418723309244355,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.48907419415197595,1.1396995663289744,1.2090869824475587,0.34641016151377546,16.279969825862736,20.784609690826525,2.80585383552354,0.134996705603855,1.702303175705908e-06,0.0,5.188765709872719e-06,4.40529345779872e-07,0.022492748107937277,0.04883316246574866,0.024507570680810758,0.022073406547998994,0.6418723309244355,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.3720537772031427,1.1753657122959638,1.2165900826604972,0.34641016151377546,16.574416874792664,20.784609690826525,2.8712407067593393,0.13814263291297635,2.017298060877684e-06,0.0,5.188781952443987e-06,4.405308144939113e-07,0.022566699785255516,0.04766789763010218,0.024468189403810174,0.022052893909209746,0.6418723309244355,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.2506051879143179,1.2014356455776394,1.2221904226943812,0.34641016151377546,16.791989632556387,20.78460969082652,2.938404138233363,0.14137403501641194,2.2791850214675545e-06,0.0,5.1887936955818615e-06,4.4053187631121205e-07,0.022618738933719674,0.04622867470253139,0.024428857579658823,0.02176536053692603,0.6418723309244355,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.1260880613341588,1.2173252859796249,1.2256512346110606,0.34641016151377546,16.925536117823366,20.78460969082652,3.005884560763333,0.14462068835913758,2.462472845990197e-06,0.0,5.188800810387794e-06,4.405325200185217e-07,0.02264820698502961,0.04453627736372303,0.024399288176986438,0.021524885811895118,0.6418723309244355,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,9.358323474930439e-17,1.222664164909728,1.226822048972709,0.34641016151377546,16.970562748477136,20.784609690826517,3.072280384525091,0.14781515891929742,2.535671500042524e-06,0.0,5.1888032105782615e-06,4.4053273728916764e-07,0.022654887152576964,0.042968962156592,0.02438647691842466,0.021440137461599944,0.6418723309244355,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.4288893492283867,0.0,0.9789153322232094,0.34641016151377546,16.970562748477136,20.78460969082652,2.3366848360246797,0.11242380159084715,-1.6818445830371096e-06,1.6818445830371096e-06,5.18821136518027e-06,4.404792111056821e-07,0.02062610651023467,0.04031457495656719,0.02277124820564648,0.017110489213584937,0.7192826639136406,0.0,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.4252000688932467,0.09447635573879201,0.9797341383421331,0.34641016151377546,16.945298018854857,20.784609690826525,2.2935621207386614,0.11034905898429961,-1.6680620522536637e-06,1.6680620522536637e-06,5.1882759455041195e-06,4.4048505187799236e-07,0.02064470096454998,0.04160621877851299,0.022806548885743,0.017211798462378594,0.7192826639136406,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.4141020801626707,0.18877752133751516,0.9821804082332695,0.34641016151377546,16.86946509389126,20.784609690826528,2.2562190680378853,0.10855239052353663,-1.6275768881746162e-06,1.6275768881746162e-06,5.188338546466962e-06,4.4049071301621723e-07,0.020693600977027604,0.043138762436866825,0.02290478974087043,0.01750618544728013,0.7192826639136406,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3955062716427997,0.28271214600530187,0.986223143262563,0.34641016151377546,16.742971327697585,20.784609690826528,2.225157832343136,0.10705795612439281,-1.559483381619562e-06,1.559483381619562e-06,5.188399071525373e-06,4.4049618730390705e-07,0.020771278446790355,0.04458442612658421,0.023057237381171457,0.01798192997245534,0.7192826639136406,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3692686917397676,0.37605642849739185,0.9918088588064998,0.34641016151377546,16.56574266395067,20.784609690826525,2.2009228995334786,0.1058919523759388,-1.4624693561320467e-06,1.4624693561320467e-06,5.188457424860586e-06,4.405014644159877e-07,0.020875318355673116,0.04592320810881746,0.02325106008745477,0.018621251453205635,0.7192826639136406,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.3351978399067543,0.46853765899132316,0.9988589442034689,0.34641016151377546,16.33785042048878,20.784609690826525,2.184087158812701,0.10508194242284317,-1.3350476677934735e-06,1.3350476677934735e-06,5.188513505097267e-06,4.40506536580898e-07,0.02100253968053206,0.04714304801377513,0.023471177861941868,0.019402177897077502,0.7192826639136406,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.29306572122273,0.5598177393672469,1.0072661710235715,0.34641016151377546,16.0597009148432,20.784609690826525,2.175227449090089,0.10465567944006884,-1.175789729724464e-06,1.175789729724464e-06,5.188567194010917e-06,4.405113921412962e-07,0.02114912159262218,0.048231354568801066,0.02370196829286049,0.020300275682546186,0.7192826639136406,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.2426234198197412,0.6494771191706181,1.0168906077790891,0.34641016151377546,15.732298919124569,20.78460969082652,2.174889041982799,0.10463939782052806,-9.835376240234875e-07,9.835376240234875e-07,5.188618357884927e-06,4.405160189957513e-07,0.021310719920894932,0.04917367539359554,0.023928545911252343,0.021289914474776687,0.7192826639136406,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1836219993305752,0.7369999845163931,1.0275553442630367,0.34641016151377546,15.357596758314507,20.784609690826525,2.183539787245278,0.10505560699602663,-7.576021411899296e-07,7.576021411899296e-07,5.188666833209844e-06,4.4052040337749787e-07,0.021482573829687053,0.049953395908558434,0.024137590479086996,0.022344989876816768,0.7192826639136406,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
