t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,include_D_transverse,env_label,J_tot_analytic
0.1,2.0,2.0,2.0,-1.2657214132442707,-0.9851505194338669,-0.6537795944461013,0.2,9.073164373048057,6.928203230275509,0.3006860561622827,0.04340029386671522,-7.256453685250565e-05,7.256453685250565e-05,0.00026769017245906033,3.0709153234775854e-05,0.3288103208659715,0.22555798984635977,0.11872218674573855,0.10375175974586845,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.6613879270715354,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.18004524781915,-1.086308176801285,-0.6537795944461013,0.2,9.073164373048057,6.92820323027551,0.2933222443682256,0.04233741918632506,-5.8032837448909226e-05,5.8032837448909226e-05,0.00026766708233016186,3.07062654316681e-05,0.33078761834245973,0.22696214220112312,0.11947528191872293,0.11102096587979703,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.7440614179554773,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.086308176801285,-1.18004524781915,-0.6537795944461013,0.2,9.073164373048057,6.92820323027551,0.29766668787404854,0.042964485593216556,-4.1746377532799785e-05,4.1746377532799785e-05,0.000267645058392405,3.070351099698776e-05,0.33236608032126846,0.22715297247591998,0.11967524996807176,0.10724935528881174,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.8267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.9851505194338669,-1.2657214132442707,-0.6537795944461013,0.2,9.073164373048057,6.928203230275509,0.3124840445542678,0.04510318681021738,-2.3829885636069803e-05,2.3829885636069803e-05,0.00026762439680045924,3.0700926964555286e-05,0.3335092164970048,0.22613483179809413,0.11931908233520538,0.10039338773009555,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.9094083997233612,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.8772632850892305,-1.342751417992304,-0.6537795944461013,0.2,9.073164373048055,6.928203230275509,0.335203589565562,0.048382470667251515,-4.355192872282593e-06,4.355192872282593e-06,0.0002676053860881403,3.069854941561978e-05,0.3342224905629405,0.22392275476246215,0.11842750459897698,0.09334921130292155,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.992081890607303,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.7633834529741659,-1.410609069023424,-0.6537795944461013,0.2,9.073164373048058,6.9282032302755105,0.3629033432685321,0.052380585731475526,1.6663015520358205e-05,0.0,0.0002675883004434563,3.069641263730993e-05,0.3345530521961958,0.220543964204674,0.1170511393551037,0.08629333270055085,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.074755381491245,1.7320508075688774,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.6442889378146497,-1.468830829774335,-0.6537795944461013,0.2,9.094863191247544,6.928203230275509,0.39300360532773765,0.056725184332115694,3.922213228714142e-05,0.0,0.00026757339306183656,3.069454829007778e-05,0.33458825329556746,0.21604212924850846,0.11528245581080612,0.07945075366976521,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.1574288723751869,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.5207932759094711,-1.51701898658302,-0.6537795944461013,0.2,9.344558825357108,6.92820323027551,0.42351880774594,0.06112967441474695,6.317779242083569e-05,0.0,0.0002675608898196771,3.0692984616886854e-05,0.3344517574311783,0.21048843165937986,0.11327282749977184,0.07310657579787469,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.2401023632591288,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.39374006785239635,-1.5548443654763269,-0.6537795944461013,0.2,9.54143596566905,6.928203230275509,0.4530527487241657,0.06539253160824923,8.789085810060937e-05,0.0,0.00026755098345810274,3.069174571779243e-05,0.3342949647761463,0.20401320263874942,0.11124963701659694,0.0676119983322982,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.3227758541430708,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.26399721588471325,-1.582048580761985,-0.6537795944461013,0.2,9.683479490356957,6.928203230275508,0.48070872186584146,0.06938432749276113,0.0001116242463309192,0.0,0.00026754382854245255,3.069085092055612e-05,0.3342802927819497,0.1969147460952917,0.10951785362040532,0.06337043396442513,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.4054493450270127,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.13245099524288226,-1.5984458000648822,-0.6537795944461013,0.2,9.769268932908616,6.92820323027551,0.5059917836677403,0.07303362312707719,0.00013089004851548285,0.0,0.00026753953735155427,3.069031426283786e-05,0.33455333638086204,0.19013571344768923,0.10841782778314771,0.0607828508753246,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.4881228359109546,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-9.821202047576346e-17,-1.6039240137506177,-0.6537795944461013,0.2,9.797958971132712,6.92820323027551,0.5287235124930965,0.07631466556619342,0.0001400818484218019,0.0,0.00026753817687264283,3.069014412127036e-05,0.3352062248074617,0.18713738963000665,0.10822093828642332,0.06014504564709531,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,1.5707963267948966,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.649679534659267,-0.0,-0.5277854042377297,0.2,9.797958971132712,6.928203230275508,0.4756071062734453,0.06864797270886816,-0.0001173783318456103,0.0001173783318456103,0.0002678612174688819,3.0730546006441095e-05,0.30944777344007846,0.1743134888486408,0.09871755423266979,0.04854711443125815,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.0,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.6440450426718847,-0.13622945621126403,-0.5277854042377297,0.2,9.767606110420926,6.928203230275509,0.4417700676241194,0.06376401686567613,-0.00011773590812049785,0.00011773590812049785,0.0002678382590089787,3.072767449052716e-05,0.30937586899840186,0.17869564012485117,0.0993428650633808,0.04969492599218569,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.08267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.627180056003311,-0.2715283271017538,-0.5277854042377297,0.2,9.6768133061769,6.928203230275508,0.4039848765870517,0.058310194311518015,-0.00011796854434959825,0.00011796854434959825,0.00026781433584309943,3.072468234055492e-05,0.31042340376047717,0.18673239245095524,0.10149913949526515,0.05352732927276683,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.16534698176788384,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5991997796133641,-0.40497238419203696,-0.5277854042377297,0.2,9.526379993331052,6.928203230275508,0.36288478425463666,0.052377906968558444,-0.00011720597772478406,0.00011720597772478406,0.00026778962490529975,3.072159168870936e-05,0.31238028749118085,0.19477784279702134,0.10456127697214604,0.0594272806469859,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.24802047265182575,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5602953471614145,-0.5356500692616932,-0.5277854042377297,0.2,9.331996685937888,6.928203230275509,0.31945742869097604,0.04610970811234018,-0.00011466966470569372,0.00011466966470569372,0.00026776433223360275,3.07184283073747e-05,0.3149668061309385,0.20203820748593015,0.1079037473193172,0.06670023119880031,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.3306939635357677,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.510732515369684,-0.6626687212162672,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.27520914052150297,0.03972301784088383,-0.00010993526912042009,0.00010993526912042009,0.00026773869137994863,3.07152214084061e-05,0.31789809016144893,0.20827219602663635,0.111086984152099,0.07476608313077097,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.4133674544197096,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.450849848635361,-0.7851606738676906,-0.5277854042377297,0.2,9.331996685937888,6.928203230275509,0.2324883024707603,0.03355679600373315,-0.00010288561245219019,0.00010288561245219019,0.00026771296087613883,3.0712003327160176e-05,0.320917038265684,0.21337379327570388,0.1138501988163857,0.08319456696663713,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.4960409453036515,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.3810564062924655,-0.9022891829741483,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.19506631351523712,0.028155397154462528,-9.359416504175198e-05,9.359416504175198e-05,0.00026768742073025333,3.0708809083623834e-05,0.3238067349851746,0.21728559233933664,0.11605011802301647,0.09167634805089253,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.5787144361875934,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.3018289483218195,-1.0132541420516972,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.16874254636911523,0.024355888642487902,-8.223355531367257e-05,8.223355531367257e-05,0.0002676623680032532,3.070567583063344e-05,0.32639416387477177,0.2199741993360432,0.11761051237270286,0.09998684964926427,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.6613879270715354,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.2137086785969478,-1.1172975479128493,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.160178665731785,0.02311979894467029,-6.90142009734299e-05,6.90142009734299e-05,0.0002676381115189005,3.070264218707486e-05,0.32855112255811914,0.22142157885280078,0.11849181380393538,0.10795891297337461,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.7440614179554773,1.7320508075688767,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.1172975479128495,-1.2137086785969478,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.1717879090232673,0.02479544887952658,-5.413833129446741e-05,5.413833129446741e-05,0.0002676149658339735,3.0699747491591545e-05,0.3301945289389555,0.2216216094699368,0.11867549623433847,0.10391274782756511,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.8267349088394192,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.0132541420516972,-1.3018289483218195,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.1988249102590539,0.028697903864916996,-3.775793989547522e-05,3.775793989547522e-05,0.0002675932446255575,3.069703096925114e-05,0.3312867687127719,0.22057878852548357,0.11815799477290499,0.0963574348221469,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.9094083997233612,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.9022891829741484,-1.3810564062924655,-0.5277854042377297,0.2,9.331996685937886,6.928203230275508,0.23419904425945298,0.03380372031178707,-1.993089521855568e-05,1.993089521855568e-05,0.0002675732536663011,3.0694530856578695e-05,0.3318362065482783,0.21830822748330297,0.1169515886636826,0.08849943085996556,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,0.992081890607303,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.7851606738676908,-1.450849848635361,-0.5277854042377297,0.2,9.331996685937888,6.928203230275509,0.27261022716517985,0.039347897009415406,-5.769598152108877e-07,5.769598152108877e-07,0.00026755528366635467,3.0692283505384665e-05,0.33189779131543784,0.21483706537852182,0.11509220224675025,0.08050434861511473,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.074755381491245,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.6626687212162674,-1.510732515369684,-0.5277854042377297,0.2,9.331996685937886,6.928203230275509,0.31082911683177383,0.04486431856869957,2.0547036957458407e-05,0.0,0.00026753960315827524,3.069032249292114e-05,0.3315734759722535,0.2102085204687354,0.1126564510112999,0.07259355959664508,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.1574288723751869,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.5356500692616933,-1.5602953471614145,-0.5277854042377297,0.2,9.331996685937888,6.928203230275509,0.34695639974209724,0.05007884269704081,4.3785392432854294e-05,0.0,0.00026752645172937984,3.068867777678008e-05,0.3310115919527371,0.20449248621880134,0.10979225208839159,0.06506879389594576,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.2401023632591288,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.4049723841920371,-1.5991997796133641,-0.5277854042377297,0.2,9.526379993331052,6.928203230275508,0.3798891377250263,0.0548322739819397,6.925239497591494e-05,0.0,0.0002675160338170171,3.0687374919513566e-05,0.3304027387564221,0.1978159759649028,0.10676579155978223,0.05834219550407009,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.3227758541430708,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.27152832710175395,-1.627180056003311,-0.5277854042377297,0.2,9.6768133061769,6.928203230275508,0.40903817796393593,0.059039575539078126,9.587960143679847e-05,0.0,0.00026750851331077763,3.06864344137292e-05,0.32996632711888174,0.19046869814387377,0.10401104009917592,0.05295429630755606,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.4054493450270127,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.13622945621126414,-1.6440450426718847,-0.5277854042377297,0.2,9.767606110420928,6.928203230275508,0.43418175585860436,0.06266873840554742,0.00011964023005583095,0.0,0.00026750400917173277,3.0685871132196674e-05,0.3299176633593152,0.18337586884725673,0.10211754211467114,0.04952857485764451,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.4881228359109546,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.0101373808696832e-16,-1.649679534659267,-0.5277854042377297,0.2,9.797958971132712,6.928203230275508,0.4553812431351535,0.06572862082699683,0.00013181112997861144,0.0,0.0002675025922163043,3.06856939299438e-05,0.33040921973497633,0.1801021826073708,0.10164305901904243,0.048593716940044954,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.2611549948380762,1.5707963267948966,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.6855545179398002,-0.0,-0.39863011307818547,0.2,9.79795897113271,6.928203230275508,0.4162323371290128,0.060077962971715665,-0.00011210324745008739,0.00011210324745008739,0.0002678410383069072,3.072802210768444e-05,0.3040809647813059,0.16617894093413604,0.0904380266041419,0.03668850275022914,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.3385653278272813,0.0,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.6797974946961376,-0.13919198884940134,-0.39863011307818547,0.2,9.766269445785566,6.928203230275509,0.3845165134629048,0.05550017813891611,-0.00011333208416929686,0.00011333208416929686,0.00026781720096678185,3.072504068923898e-05,0.30425342481504836,0.17076139987619,0.09166626513589568,0.03836772558408731,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.3385653278272813,0.08267349088394192,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.6625657512714487,-0.2774331552761413,-0.39863011307818547,0.2,9.671452167038451,6.928203230275508,0.347580664159632,0.050168947504418124,-0.00011585555260821618,0.00011585555260821618,0.0002677923480981969,3.072193228303988e-05,0.305768509421232,0.17905427526324308,0.09528034953509142,0.04352260391022145,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.3385653278272813,0.16534698176788384,1.732050807568877,True,D_with_TF,6.928203230275509
